"Date","Price","Open","High","Low","Vol.","Change %"
"03/18/2024","513.86","495.55","515.73","495.55","7.05M","4.35%"
"03/15/2024","492.46","499.64","503.13","485.00","19.58M","-13.67%"
"03/14/2024","570.45","578.00","579.54","568.76","5.91M","-0.54%"
"03/13/2024","573.55","579.06","585.35","573.41","3.47M","-0.97%"
"03/12/2024","579.14","568.60","579.79","562.60","3.47M","3.34%"
"03/11/2024","560.42","552.45","562.69","551.02","2.86M","1.58%"
"03/08/2024","551.69","553.00","560.44","550.51","2.83M","-0.78%"
"03/07/2024","556.04","550.00","558.38","541.59","2.66M","2.38%"
"03/06/2024","543.09","548.00","550.64","538.15","3.21M","-0.32%"
"03/05/2024","544.84","562.60","564.19","539.35","4.29M","-4.07%"
"03/04/2024","567.94","572.85","576.24","564.10","2.56M","-0.52%"
"03/01/2024","570.93","561.11","572.89","560.67","2.97M","1.90%"
"02/29/2024","560.28","554.89","561.94","553.23","3.84M","1.53%"
"02/28/2024","551.82","552.00","557.20","549.76","2.31M","-0.12%"
"02/27/2024","552.49","565.91","565.91","548.54","3.25M","-1.43%"
"02/26/2024","560.48","556.56","570.60","556.56","4.25M","1.27%"
"02/23/2024","553.44","543.49","557.18","541.48","4.55M","2.95%"
"02/22/2024","537.57","553.94","555.55","534.56","5.02M","-0.18%"
"02/21/2024","538.52","539.76","542.57","529.37","4.49M","-0.63%"
"02/20/2024","541.91","531.49","545.88","528.01","6.57M","-0.87%"
"02/16/2024","546.66","589.90","590.14","546.37","10.33M","-7.41%"
"02/15/2024","590.44","606.00","607.32","589.77","3.68M","-2.35%"
"02/14/2024","604.66","605.85","610.33","602.50","1.62M","0.46%"
"02/13/2024","601.89","596.70","608.39","590.00","2.99M","-1.63%"
"02/12/2024","611.84","626.00","626.34","611.58","2.32M","-2.45%"
"02/09/2024","627.21","616.00","628.07","615.80","2.09M","1.84%"
"02/08/2024","615.86","615.85","621.34","612.51","1.82M","0.00%"
"02/07/2024","615.85","613.25","620.42","610.15","2.31M","1.43%"
"02/06/2024","607.14","625.58","626.46","604.67","3.44M","-3.70%"
"02/05/2024","630.50","633.03","634.59","624.54","2.13M","-0.67%"
"02/02/2024","634.76","624.79","638.25","617.01","2.54M","1.09%"
"02/01/2024","627.91","619.00","628.80","618.78","1.69M","1.64%"
"01/31/2024","617.78","620.00","625.93","612.17","2.67M","-1.62%"
"01/30/2024","627.96","630.00","630.47","620.89","2.01M","-0.36%"
"01/29/2024","630.23","615.71","636.25","615.71","3.21M","2.66%"
"01/26/2024","613.93","620.70","622.50","613.00","2.14M","-1.39%"
"01/25/2024","622.58","615.42","627.06","612.24","3.81M","2.65%"
"01/24/2024","606.48","601.71","616.95","597.46","3.00M","1.56%"
"01/23/2024","597.18","602.21","604.32","591.34","2.72M","-1.06%"
"01/22/2024","603.59","615.00","620.96","603.15","4.49M","-1.30%"
"01/19/2024","611.55","593.81","612.07","589.13","3.76M","3.01%"
"01/18/2024","593.70","586.90","596.89","584.21","2.79M","-0.40%"
"01/17/2024","596.10","591.99","596.75","582.44","2.59M","-0.26%"
"01/16/2024","597.68","592.83","597.76","588.34","2.13M","0.19%"
"01/12/2024","596.54","598.39","599.38","593.02","1.47M","-0.16%"
"01/11/2024","597.49","592.00","597.84","584.52","2.33M","1.09%"
"01/10/2024","591.03","585.43","593.65","585.43","2.14M","0.82%"
"01/09/2024","586.20","578.33","588.20","577.28","1.93M","0.97%"
"01/08/2024","580.55","567.87","581.51","567.87","2.83M","2.83%"
"01/05/2024","564.60","563.50","569.52","563.34","1.92M","-0.43%"
"01/04/2024","567.05","570.99","572.91","566.66","2.09M","-0.83%"
"01/03/2024","571.79","574.58","577.30","570.19","2.48M","-1.43%"
"01/02/2024","580.07","589.51","590.44","576.76","2.84M","-2.77%"
"12/29/2023","596.60","596.09","600.75","592.94","1.89M","0.18%"
"12/28/2023","595.52","597.44","599.04","593.63","1.70M","-0.09%"
"12/27/2023","596.08","598.60","599.79","593.71","1.39M","-0.36%"
"12/26/2023","598.26","598.92","601.69","596.50","1.60M","-0.08%"
"12/22/2023","598.75","600.80","601.86","596.00","1.66M","-0.23%"
"12/21/2023","600.14","603.00","607.40","594.82","3.19M","0.68%"
"12/20/2023","596.06","600.71","610.68","595.07","2.59M","-1.42%"
"12/19/2023","604.64","600.00","612.71","598.08","4.15M","0.92%"
"12/18/2023","599.13","591.52","603.13","586.62","5.45M","2.47%"
"12/15/2023","584.68","580.60","591.66","578.20","8.67M","0.01%"
"12/14/2023","584.64","593.00","593.16","578.30","11.32M","-6.35%"
"12/13/2023","624.26","630.41","632.45","618.03","6.19M","-1.48%"
"12/12/2023","633.66","625.86","633.89","623.00","2.97M","1.35%"
"12/11/2023","625.20","616.88","627.82","614.34","3.27M","2.49%"
"12/08/2023","610.01","605.00","610.23","601.30","2.50M","0.20%"
"12/07/2023","608.78","598.92","609.23","596.47","2.61M","2.20%"
"12/06/2023","595.70","608.06","608.53","594.49","2.08M","-1.08%"
"12/05/2023","602.22","596.77","602.74","591.17","2.58M","-0.39%"
"12/04/2023","604.56","604.91","608.29","596.21","2.54M","-1.29%"
"12/01/2023","612.47","609.24","615.20","603.18","2.49M","0.24%"
"11/30/2023","611.01","620.00","621.48","605.07","3.96M","-1.03%"
"11/29/2023","617.39","625.94","628.60","616.77","2.60M","-0.95%"
"11/28/2023","623.32","613.97","625.60","612.26","2.30M","0.65%"
"11/27/2023","619.27","618.80","625.83","614.57","1.85M","-0.03%"
"11/24/2023","619.43","616.26","619.44","613.60","942.67K","-0.05%"
"11/22/2023","619.72","616.63","624.38","614.01","2.06M","1.43%"
"11/21/2023","610.99","610.63","615.57","607.03","1.91M","-0.28%"
"11/20/2023","612.70","605.31","614.20","604.50","2.39M","1.67%"
"11/17/2023","602.66","602.07","605.05","597.02","1.97M","0.10%"
"11/16/2023","602.06","595.45","605.27","592.14","2.04M","1.13%"
"11/15/2023","595.31","605.00","605.73","591.79","3.09M","-1.49%"
"11/14/2023","604.33","601.56","613.71","599.04","2.88M","2.37%"
"11/13/2023","590.34","589.98","594.26","583.36","2.51M","-1.15%"
"11/10/2023","597.22","580.49","598.14","576.01","3.06M","3.37%"
"11/09/2023","577.74","587.51","590.04","576.34","2.34M","-1.29%"
"11/08/2023","585.31","589.00","595.66","581.07","3.08M","0.02%"
"11/07/2023","585.20","568.81","589.00","568.81","3.99M","3.49%"
"11/06/2023","565.45","566.00","567.88","558.17","2.59M","0.32%"
"11/03/2023","563.66","560.00","567.03","557.66","2.07M","0.89%"
"11/02/2023","558.71","550.44","559.35","550.00","2.63M","2.61%"
"11/01/2023","544.50","535.00","545.27","534.00","2.64M","2.34%"
"10/31/2023","532.06","530.64","532.64","522.81","2.05M","0.97%"
"10/30/2023","526.94","516.11","530.75","512.24","2.81M","3.70%"
"10/27/2023","508.12","517.50","519.86","506.92","2.99M","-1.20%"
"10/26/2023","514.28","530.00","530.99","511.68","2.88M","-1.32%"
"10/25/2023","521.14","533.56","534.46","517.63","2.53M","-3.41%"
"10/24/2023","539.56","544.64","546.00","532.12","2.36M","-0.16%"
"10/23/2023","540.41","535.81","548.03","531.00","2.17M","-0.10%"
"10/20/2023","540.96","555.74","555.98","535.95","2.73M","-2.66%"
"10/19/2023","555.74","560.00","567.10","553.47","2.81M","-0.38%"
"10/18/2023","557.87","554.48","568.18","554.24","2.61M","-0.40%"
"10/17/2023","560.09","545.41","560.80","543.34","2.36M","1.70%"
"10/16/2023","550.74","553.18","555.57","545.69","2.18M","0.36%"
"10/13/2023","548.76","560.00","562.89","546.99","2.83M","-1.94%"
"10/12/2023","559.63","553.70","574.40","552.23","4.62M","1.77%"
"10/11/2023","549.91","538.59","551.34","536.11","3.31M","3.23%"
"10/10/2023","532.72","530.91","537.00","530.40","2.09M","0.65%"
"10/09/2023","529.29","522.00","530.00","518.75","1.71M","0.50%"
"10/06/2023","526.68","513.22","531.31","509.52","2.53M","1.98%"
"10/05/2023","516.44","519.84","522.60","509.23","1.82M","-0.38%"
"10/04/2023","518.42","511.93","519.76","510.00","2.03M","2.25%"
"10/03/2023","507.03","517.52","520.49","504.55","2.00M","-2.71%"
"10/02/2023","521.13","508.24","522.41","508.24","2.41M","2.20%"
"09/29/2023","509.90","505.44","518.58","505.44","2.80M","1.04%"
"09/28/2023","504.67","500.00","508.67","499.25","2.72M","0.41%"
"09/27/2023","502.60","507.51","509.25","498.70","3.31M","-0.73%"
"09/26/2023","506.30","510.14","510.14","502.01","2.38M","-1.04%"
"09/25/2023","511.60","511.45","514.24","507.22","2.22M","-0.25%"
"09/22/2023","512.90","513.09","518.15","508.83","2.70M","-0.19%"
"09/21/2023","513.88","519.48","526.29","513.40","3.85M","-4.09%"
"09/20/2023","535.78","541.69","548.85","535.73","2.63M","-1.09%"
"09/19/2023","541.69","531.35","542.40","529.47","2.39M","1.74%"
"09/18/2023","532.42","524.23","533.98","522.18","2.65M","0.67%"
"09/15/2023","528.89","532.11","537.69","523.62","9.77M","-4.21%"
"09/14/2023","552.16","551.09","555.19","544.34","4.79M","-0.25%"
"09/13/2023","553.56","557.02","559.85","546.43","3.47M","2.09%"
"09/12/2023","542.21","555.63","559.09","540.37","3.96M","-3.95%"
"09/11/2023","564.50","562.00","565.43","556.70","2.08M","0.74%"
"09/08/2023","560.36","568.90","570.24","558.03","2.27M","-0.02%"
"09/07/2023","560.46","554.00","561.83","551.08","2.09M","-0.26%"
"09/06/2023","561.94","560.45","564.06","555.85","2.30M","-0.52%"
"09/05/2023","564.88","557.88","567.59","555.42","2.35M","0.30%"
"09/01/2023","563.21","564.80","569.98","558.52","2.23M","0.69%"
"08/31/2023","559.34","547.00","562.10","546.76","3.92M","2.56%"
"08/30/2023","545.36","540.10","546.00","536.09","1.93M","0.89%"
"08/29/2023","540.57","527.70","541.97","526.15","2.17M","2.01%"
"08/28/2023","529.92","525.70","533.51","523.98","1.68M","0.93%"
"08/25/2023","525.06","514.92","528.43","514.47","2.31M","2.46%"
"08/24/2023","512.43","539.00","539.67","511.05","2.95M","-3.44%"
"08/23/2023","530.71","522.73","535.25","519.24","2.34M","2.16%"
"08/22/2023","519.48","529.72","530.00","518.35","1.50M","-0.19%"
"08/21/2023","520.47","510.29","522.98","510.29","2.43M","2.43%"
"08/18/2023","508.13","504.65","510.05","503.90","2.14M","-0.69%"
"08/17/2023","511.67","525.00","525.49","510.56","2.46M","-0.55%"
"08/16/2023","514.49","517.81","523.15","514.17","1.54M","-0.81%"
"08/15/2023","518.70","518.35","522.04","516.06","1.82M","-0.68%"
"08/14/2023","522.25","506.78","522.55","505.03","2.05M","2.71%"
"08/11/2023","508.45","510.83","514.90","506.37","1.93M","-1.43%"
"08/10/2023","515.83","521.03","523.22","512.98","1.90M","0.40%"
"08/09/2023","513.78","520.55","520.97","509.53","1.84M","-1.31%"
"08/08/2023","520.60","523.99","524.58","515.25","2.63M","-1.72%"
"08/07/2023","529.73","530.00","532.58","523.52","1.78M","0.54%"
"08/04/2023","526.88","526.74","535.63","522.12","2.46M","0.60%"
"08/03/2023","523.76","523.00","530.91","522.22","2.19M","-1.23%"
"08/02/2023","530.30","539.32","539.99","526.50","2.97M","-3.42%"
"08/01/2023","549.10","545.78","552.02","541.67","2.28M","0.54%"
"07/31/2023","546.17","541.87","552.94","541.87","4.06M","3.27%"
"07/28/2023","528.87","515.43","530.32","514.63","2.81M","2.90%"
"07/27/2023","513.97","523.16","527.90","511.24","2.48M","-0.11%"
"07/26/2023","514.55","520.49","521.10","510.44","2.92M","-2.05%"
"07/25/2023","525.34","519.42","526.88","517.92","2.47M","0.28%"
"07/24/2023","523.86","520.00","524.84","514.86","2.26M","0.70%"
"07/21/2023","520.23","521.75","529.69","519.28","8.10M","0.65%"
"07/20/2023","516.88","522.03","528.31","514.09","3.26M","-1.95%"
"07/19/2023","527.17","534.48","539.00","526.06","3.38M","-0.95%"
"07/18/2023","532.23","519.64","535.13","517.38","4.09M","1.96%"
"07/17/2023","522.00","513.00","522.69","512.38","2.65M","1.39%"
"07/14/2023","514.83","517.34","523.78","512.67","2.30M","-0.47%"
"07/13/2023","517.28","509.62","519.41","509.50","3.05M","1.96%"
"07/12/2023","507.36","509.40","510.79","500.01","3.03M","0.52%"
"07/11/2023","504.74","497.28","506.03","491.76","2.84M","1.69%"
"07/10/2023","496.35","485.27","499.20","485.11","3.35M","2.28%"
"07/07/2023","485.27","481.98","490.42","479.86","2.33M","0.83%"
"07/06/2023","481.29","479.99","482.50","475.00","2.10M","-1.23%"
"07/05/2023","487.26","480.99","489.41","479.73","2.19M","0.42%"
"07/03/2023","485.21","486.39","486.61","479.84","1.49M","-0.77%"
"06/30/2023","488.99","482.74","492.81","482.72","3.10M","1.08%"
"06/29/2023","483.77","484.47","485.83","479.60","1.91M","0.28%"
"06/28/2023","482.43","482.00","489.75","480.39","3.23M","-1.40%"
"06/27/2023","489.27","480.00","490.80","479.95","2.69M","2.04%"
"06/26/2023","479.51","483.01","487.16","479.05","3.17M","-1.07%"
"06/23/2023","484.72","472.95","487.33","472.32","4.48M","1.50%"
"06/22/2023","477.58","474.12","481.00","473.02","3.60M","0.02%"
"06/21/2023","477.48","492.00","495.55","475.31","5.26M","-1.72%"
"06/20/2023","485.86","485.63","492.69","480.00","5.34M","-1.88%"
"06/16/2023","495.18","518.23","518.74","494.62","13.34M","0.87%"
"06/15/2023","490.91","475.47","495.20","474.25","9.68M","2.37%"
"06/14/2023","479.53","476.15","483.85","473.20","5.15M","0.11%"
"06/13/2023","478.99","489.71","491.51","470.36","7.41M","0.92%"
"06/12/2023","474.63","463.70","478.04","459.42","6.93M","4.54%"
"06/09/2023","454.00","456.91","466.59","453.09","7.93M","3.41%"
"06/08/2023","439.03","424.15","440.63","423.58","6.07M","4.95%"
"06/07/2023","418.32","434.56","436.81","417.74","4.77M","-3.37%"
"06/06/2023","432.89","432.55","437.12","431.24","2.34M","-0.30%"
"06/05/2023","434.18","433.01","440.38","426.96","3.45M","-0.50%"
"06/02/2023","436.37","432.00","438.53","430.36","4.33M","2.25%"
"06/01/2023","426.75","412.29","430.60","412.29","4.44M","2.14%"
"05/31/2023","417.79","413.90","421.36","410.70","5.16M","0.14%"
"05/30/2023","417.21","429.94","432.99","416.08","5.33M","0.44%"
