"Date","Price","Open","High","Low","Vol.","Change %"
"09/05/2023","142.60","143.74","144.57","141.38","2.33M","-2.64%"
"09/01/2023","146.47","145.45","151.00","145.17","2.99M","2.55%"
"08/31/2023","142.83","143.10","143.97","141.73","2.04M","-1.55%"
"08/30/2023","145.08","139.22","148.50","139.14","6.06M","3.11%"
"08/29/2023","140.71","139.17","141.42","137.56","2.31M","2.50%"
"08/28/2023","137.28","136.08","139.18","135.37","2.16M","2.58%"
"08/25/2023","133.83","134.10","134.75","131.25","2.09M","-0.13%"
"08/24/2023","134.01","135.28","137.10","133.85","3.11M","1.13%"
"08/23/2023","132.51","129.72","133.18","129.04","3.46M","3.23%"
"08/22/2023","128.36","129.41","131.00","125.15","4.97M","2.75%"
"08/21/2023","124.92","124.00","125.30","123.17","2.72M","-0.19%"
"08/18/2023","125.16","126.23","127.00","124.64","2.28M","-3.63%"
"08/17/2023","129.87","132.12","132.21","129.70","2.02M","-0.54%"
"08/16/2023","130.58","131.46","132.22","130.20","2.60M","-3.52%"
"08/15/2023","135.34","136.61","136.61","134.61","1.35M","-1.64%"
"08/14/2023","137.59","135.63","137.60","134.41","1.36M","-0.23%"
"08/11/2023","137.91","139.02","139.20","136.15","2.26M","-4.10%"
"08/10/2023","143.80","146.00","148.87","143.45","1.34M","0.61%"
"08/09/2023","142.93","144.25","144.44","141.45","1.37M","-0.69%"
"08/08/2023","143.92","142.24","144.29","141.22","1.58M","-2.10%"
"08/07/2023","147.00","148.61","149.03","144.31","2.60M","-0.85%"
"08/04/2023","148.26","149.83","151.04","147.97","1.05M","-1.11%"
"08/03/2023","149.93","150.10","151.55","149.03","1.23M","2.21%"
"08/02/2023","146.69","149.00","149.77","145.52","1.76M","-4.24%"
"08/01/2023","153.19","154.01","154.42","151.46","1.60M","-1.79%"
"07/31/2023","155.99","155.44","156.98","152.75","2.86M","0.41%"
"07/28/2023","155.36","152.64","156.35","152.20","2.99M","4.95%"
"07/27/2023","148.03","149.95","152.37","146.60","1.74M","-1.03%"
"07/26/2023","149.57","146.77","151.55","146.54","1.47M","0.56%"
"07/25/2023","148.73","151.00","152.43","147.74","1.52M","0.00%"
"07/24/2023","148.73","139.44","150.79","139.40","3.47M","5.11%"
"07/21/2023","141.50","144.18","144.20","140.62","1.04M","-1.07%"
"07/20/2023","143.03","142.87","144.97","141.95","989.43K","-0.47%"
"07/19/2023","143.70","147.00","147.99","143.63","1.75M","-0.37%"
"07/18/2023","144.23","147.13","147.13","142.77","2.90M","-3.63%"
"07/17/2023","149.66","149.00","150.40","146.31","1.46M","0.30%"
"07/14/2023","149.21","150.45","151.11","148.37","1.83M","-2.04%"
"07/13/2023","152.31","150.13","152.44","147.83","2.32M","2.34%"
"07/12/2023","148.83","147.44","150.42","145.50","2.53M","3.84%"
"07/11/2023","143.33","143.23","144.45","140.01","969.32K","0.27%"
"07/10/2023","142.95","140.72","143.95","140.12","962.94K","0.20%"
"07/07/2023","142.66","141.00","144.07","140.73","1.98M","3.23%"
"07/06/2023","138.19","138.84","141.20","137.42","1.76M","-2.62%"
"07/05/2023","141.91","141.01","142.35","140.25","1.38M","-0.99%"
"07/03/2023","143.33","142.15","146.80","142.03","2.38M","4.69%"
"06/30/2023","136.91","135.50","137.44","134.47","1.43M","1.75%"
"06/29/2023","134.56","137.03","137.96","133.27","3.87M","-5.10%"
"06/28/2023","141.79","141.18","142.43","139.02","1.55M","-1.47%"
"06/27/2023","143.90","142.54","144.52","141.47","1.87M","3.09%"
"06/26/2023","139.59","139.63","141.70","139.15","1.09M","0.22%"
"06/23/2023","139.29","140.16","140.25","137.31","1.38M","-1.85%"
"06/22/2023","141.92","140.50","142.76","139.07","1.35M","0.75%"
"06/21/2023","140.86","142.78","144.85","140.66","1.88M","-1.85%"
"06/20/2023","143.52","147.00","151.00","142.85","3.54M","-1.10%"
"06/16/2023","145.11","149.00","149.25","142.83","2.85M","-2.42%"
"06/15/2023","148.71","149.21","149.89","146.80","2.66M","1.02%"
"06/14/2023","147.21","143.13","148.02","142.19","2.88M","3.25%"
"06/13/2023","142.57","140.85","146.13","140.70","3.88M","6.11%"
"06/12/2023","134.36","134.89","135.95","133.64","999.26K","-0.62%"
"06/09/2023","135.20","136.06","137.15","134.36","1.81M","1.35%"
"06/08/2023","133.40","133.42","135.19","133.10","1.17M","0.46%"
"06/07/2023","132.79","135.60","137.98","132.53","2.08M","-3.39%"
"06/06/2023","137.45","132.82","139.55","132.40","3.52M","3.92%"
"06/05/2023","132.27","131.65","133.15","130.50","1.81M","-0.88%"
"06/02/2023","133.45","134.16","135.45","132.17","3.02M","2.03%"
"06/01/2023","130.79","124.75","132.87","124.64","3.62M","6.46%"
"05/31/2023","122.85","121.36","123.33","119.50","4.00M","-0.62%"
"05/30/2023","123.62","125.06","127.96","121.33","2.96M","-1.95%"
"05/26/2023","126.08","122.20","126.40","120.63","3.12M","6.24%"
"05/25/2023","118.67","119.34","120.73","117.73","2.27M","-0.37%"
"05/24/2023","119.11","119.78","121.16","118.24","2.12M","-2.02%"
"05/23/2023","121.56","123.81","124.70","121.35","2.32M","-3.49%"
"05/22/2023","125.95","127.00","129.35","125.94","1.76M","1.34%"
"05/19/2023","124.28","124.00","125.96","123.50","2.14M","-0.37%"
"05/18/2023","124.74","128.88","128.88","124.01","5.02M","-4.43%"
"05/17/2023","130.52","128.00","130.93","127.18","4.62M","-1.63%"
"05/16/2023","132.68","125.71","134.49","124.76","7.67M","3.97%"
"05/15/2023","127.61","123.80","128.95","122.26","4.66M","6.28%"
"05/12/2023","120.07","122.00","122.40","119.83","2.27M","-3.30%"
"05/11/2023","124.17","119.15","125.48","118.91","3.13M","4.43%"
"05/10/2023","118.90","118.00","120.28","117.50","1.69M","-0.49%"
"05/09/2023","119.48","117.05","120.31","116.75","1.95M","-2.46%"
"05/08/2023","122.49","125.21","125.48","120.58","2.45M","-0.78%"
"05/05/2023","123.45","122.49","124.32","121.20","1.56M","1.73%"
"05/04/2023","121.35","118.34","122.07","117.79","2.69M","3.99%"
"05/03/2023","116.69","116.57","117.82","115.74","1.36M","-0.71%"
"05/02/2023","117.53","119.81","119.86","116.04","2.07M","-3.09%"
"05/01/2023","121.28","120.33","122.95","120.33","2.68M","0.56%"
"04/28/2023","120.61","118.00","121.26","117.40","1.85M","1.81%"
"04/27/2023","118.46","117.11","118.94","116.37","1.97M","1.19%"
"04/26/2023","117.07","120.45","120.50","117.02","2.48M","0.11%"
"04/25/2023","116.94","119.63","120.20","116.52","3.67M","-4.63%"
"04/24/2023","122.62","123.60","123.68","122.10","1.99M","-1.87%"
"04/21/2023","124.96","125.72","126.83","124.36","1.79M","-1.95%"
"04/20/2023","127.44","128.00","129.64","126.26","2.82M","-0.55%"
"04/19/2023","128.15","128.08","129.19","127.58","1.85M","-2.31%"
"04/18/2023","131.18","131.95","132.58","130.20","2.36M","-0.27%"
"04/17/2023","131.54","131.86","132.07","130.03","2.57M","2.17%"
"04/14/2023","128.75","131.46","131.46","127.75","3.36M","-3.00%"
"04/13/2023","132.73","136.58","136.64","132.45","3.43M","-2.69%"
"04/12/2023","136.40","136.14","138.18","135.95","3.22M","-0.21%"
"04/11/2023","136.69","139.89","140.18","136.32","2.51M","-1.66%"
"04/10/2023","139.00","140.44","140.63","137.86","3.04M","-4.13%"
"04/06/2023","144.99","144.64","146.27","144.03","1.55M","0.31%"
