"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2023","82.53","82.91","84.06","82.19","1.15M","-0.36%"
"05/03/2023","82.83","82.87","84.89","82.34","1.01M","-0.13%"
"05/02/2023","82.94","85.06","85.97","82.67","1.53M","-2.38%"
"05/01/2023","84.96","86.04","86.04","84.04","1.16M","-1.48%"
"04/28/2023","86.24","85.00","86.45","83.63","926.42K","0.19%"
"04/27/2023","86.08","87.45","87.45","85.44","868.34K","-0.37%"
"04/26/2023","86.40","86.05","87.46","85.95","1.19M","1.98%"
"04/25/2023","84.72","88.50","88.69","84.66","1.83M","-5.87%"
"04/24/2023","90.00","91.12","91.75","88.11","1.04M","-1.23%"
"04/21/2023","91.12","91.15","91.64","90.21","810.90K","-0.23%"
"04/20/2023","91.33","91.24","92.47","90.84","844.60K","-1.28%"
"04/19/2023","92.51","91.98","92.94","91.22","644.01K","-0.06%"
"04/18/2023","92.57","94.65","94.84","91.04","895.16K","-0.67%"
"04/17/2023","93.19","91.33","93.29","90.79","849.03K","2.41%"
"04/14/2023","91.00","90.99","91.58","89.22","1.09M","-0.71%"
"04/13/2023","91.65","90.99","92.58","90.11","885.64K","1.77%"
"04/12/2023","90.06","92.21","92.80","90.02","845.73K","-0.81%"
"04/11/2023","90.80","92.49","93.47","90.40","1.38M","-2.51%"
"04/10/2023","93.14","92.36","93.35","91.18","821.81K","-0.72%"
"04/06/2023","93.82","92.81","93.87","91.25","908.70K","0.28%"
"04/05/2023","93.56","94.46","94.53","92.28","1.48M","-1.46%"
"04/04/2023","94.95","94.95","95.07","92.90","1.14M","-0.05%"
"04/03/2023","95.00","94.54","95.72","93.17","1.04M","-0.92%"
"03/31/2023","95.88","92.72","95.93","92.42","1.57M","3.92%"
"03/30/2023","92.26","92.66","93.28","91.26","1.34M","0.86%"
"03/29/2023","91.47","90.68","91.64","90.18","1.53M","2.48%"
"03/28/2023","89.26","90.61","91.19","89.08","1.14M","-1.76%"
"03/27/2023","90.86","91.20","91.84","90.22","1.23M","0.31%"
"03/24/2023","90.58","90.36","91.86","89.63","908.75K","-0.73%"
"03/23/2023","91.25","91.64","92.90","90.27","1.28M","0.74%"
"03/22/2023","90.58","94.10","94.41","90.55","1.20M","-4.08%"
"03/21/2023","94.43","90.85","94.52","90.52","2.27M","5.19%"
"03/20/2023","89.77","89.00","90.66","88.27","2.20M","0.70%"
"03/17/2023","89.15","89.11","90.22","87.73","2.60M","-0.67%"
"03/16/2023","89.75","87.61","89.80","87.07","1.29M","2.15%"
"03/15/2023","87.86","88.18","88.85","87.00","1.56M","-2.05%"
"03/14/2023","89.70","90.77","91.56","89.07","1.55M","0.31%"
"03/13/2023","89.42","88.53","90.92","87.00","2.11M","-1.32%"
"03/10/2023","90.62","93.68","94.13","90.11","1.80M","-4.07%"
"03/09/2023","94.46","99.37","100.24","93.70","2.09M","-5.19%"
"03/08/2023","99.63","101.60","101.85","98.44","1.69M","-1.46%"
"03/07/2023","101.11","103.46","103.67","100.40","1.68M","-2.11%"
"03/06/2023","103.29","101.04","105.20","101.04","2.30M","2.52%"
"03/03/2023","100.75","102.15","103.24","99.86","2.26M","-1.40%"
"03/02/2023","102.18","97.51","103.36","94.00","3.95M","-0.29%"
"03/01/2023","102.48","103.11","103.80","101.41","2.77M","-0.02%"
"02/28/2023","102.50","101.92","102.87","100.58","2.34M","0.71%"
"02/27/2023","101.78","103.60","104.70","101.46","1.45M","-0.12%"
"02/24/2023","101.90","101.00","102.67","100.38","1.71M","-1.85%"
"02/23/2023","103.82","104.37","105.00","101.71","1.06M","0.50%"
"02/22/2023","103.30","102.98","104.27","102.17","1.58M","1.63%"
"02/21/2023","101.64","102.97","104.30","101.59","1.84M","-3.20%"
"02/17/2023","105.00","106.15","106.32","102.85","2.09M","-1.95%"
"02/16/2023","107.09","106.61","109.43","106.22","1.11M","-2.31%"
"02/15/2023","109.62","106.83","109.88","106.73","1.54M","2.85%"
"02/14/2023","106.58","106.00","109.13","105.57","1.41M","-0.27%"
"02/13/2023","106.87","104.96","106.94","103.77","1.36M","2.09%"
"02/10/2023","104.68","106.16","106.53","102.81","1.35M","-2.73%"
"02/09/2023","107.62","107.19","109.95","106.80","2.05M","1.86%"
"02/08/2023","105.66","106.82","107.48","105.09","1.63M","-0.47%"
"02/07/2023","106.16","103.90","106.92","102.55","2.37M","2.26%"
"02/06/2023","103.81","104.34","106.57","103.08","1.61M","-0.73%"
"02/03/2023","104.57","102.73","108.06","102.56","2.74M","-2.26%"
"02/02/2023","106.99","102.99","107.28","101.00","3.25M","7.20%"
"02/01/2023","99.80","96.15","100.94","95.84","2.52M","4.21%"
"01/31/2023","95.77","93.99","95.92","93.24","1.94M","2.26%"
"01/30/2023","93.65","93.78","94.20","91.35","1.90M","-1.71%"
"01/27/2023","95.28","94.51","96.63","94.18","2.33M","-0.29%"
"01/26/2023","95.56","94.29","95.60","93.01","1.29M","3.49%"
"01/25/2023","92.34","89.59","93.32","88.64","1.52M","0.02%"
"01/24/2023","92.32","92.87","94.59","91.85","1.37M","-0.84%"
"01/23/2023","93.10","90.85","93.41","90.10","1.61M","2.75%"
"01/20/2023","90.61","88.48","91.04","87.72","2.57M","3.50%"
"01/19/2023","87.55","86.37","88.71","86.25","1.19M","-0.06%"
"01/18/2023","87.60","90.85","91.50","87.16","1.62M","-2.35%"
"01/17/2023","89.71","87.07","90.36","86.19","1.53M","1.02%"
"01/13/2023","88.80","87.15","89.14","86.52","982.25K","-0.07%"
"01/12/2023","88.86","88.01","89.51","85.86","1.45M","0.97%"
"01/11/2023","88.01","87.27","88.50","86.03","1.43M","1.72%"
"01/10/2023","86.52","86.69","87.68","84.74","1.12M","-0.55%"
"01/09/2023","87.00","84.05","89.07","83.90","2.17M","4.37%"
"01/06/2023","83.36","85.33","85.52","81.50","1.60M","-1.79%"
"01/05/2023","84.88","88.18","88.68","84.66","1.66M","-5.32%"
"01/04/2023","89.65","87.94","91.36","86.61","2.01M","3.26%"
"01/03/2023","86.82","87.30","89.97","85.96","1.50M","0.85%"
"12/30/2022","86.09","84.81","86.50","84.60","1.05M","-0.52%"
"12/29/2022","86.54","84.19","87.03","83.37","1.46M","4.27%"
"12/28/2022","83.00","83.22","84.31","82.41","738.43K","-0.67%"
"12/27/2022","83.56","83.68","84.60","82.59","943.08K","-1.23%"
"12/23/2022","84.60","83.98","84.79","82.94","889.71K","-0.55%"
"12/22/2022","85.07","84.30","85.53","83.41","1.36M","-1.08%"
"12/21/2022","86.00","84.54","86.50","83.36","1.14M","1.73%"
"12/20/2022","84.54","81.72","85.20","81.11","1.78M","2.10%"
"12/19/2022","82.80","87.40","87.40","82.66","2.43M","-5.26%"
"12/16/2022","87.40","85.81","88.36","85.50","9.52M","-0.14%"
"12/15/2022","87.52","88.35","89.13","86.92","1.97M","-4.45%"
"12/14/2022","91.60","91.65","93.39","89.51","1.76M","-0.23%"
"12/13/2022","91.81","95.54","96.50","89.30","3.27M","-0.38%"
"12/12/2022","92.16","87.42","92.19","87.37","2.70M","5.28%"
"12/09/2022","87.54","86.07","88.47","85.32","1.38M","0.59%"
"12/08/2022","87.03","84.07","87.94","83.30","2.21M","3.95%"
"12/07/2022","83.72","84.60","85.68","82.51","2.33M","-1.04%"
"12/06/2022","84.60","85.40","85.93","83.43","1.57M","-0.97%"
"12/05/2022","85.43","88.13","88.70","84.06","2.74M","-3.62%"
"12/02/2022","88.64","89.56","90.22","87.02","4.12M","-3.12%"
"12/01/2022","91.49","87.04","92.30","84.63","9.14M","17.78%"
"11/30/2022","77.68","74.99","77.85","72.17","4.81M","2.36%"
"11/29/2022","75.89","76.60","77.06","75.62","1.88M","-0.77%"
"11/28/2022","76.48","76.81","78.39","75.86","2.07M","-2.31%"
"11/25/2022","78.29","77.92","79.12","77.48","739.46K","-0.06%"
"11/23/2022","78.34","75.51","79.17","72.82","2.39M","1.29%"
"11/22/2022","77.34","77.08","77.89","75.11","1.25M","0.08%"
"11/21/2022","77.28","76.66","77.63","76.08","1.34M","-0.03%"
"11/18/2022","77.30","80.16","80.45","75.83","1.48M","-1.21%"
"11/17/2022","78.25","78.75","79.96","76.87","2.05M","-3.62%"
"11/16/2022","81.19","83.80","84.96","80.42","2.09M","-4.48%"
"11/15/2022","85.00","86.71","88.26","84.38","1.46M","1.09%"
"11/14/2022","84.08","84.24","85.36","81.61","1.48M","-1.86%"
"11/11/2022","85.67","81.53","86.56","80.88","2.39M","5.05%"
"11/10/2022","81.55","77.94","81.71","77.58","2.11M","13.44%"
"11/09/2022","71.89","73.71","73.71","70.98","1.47M","-4.20%"
"11/08/2022","75.04","74.28","77.43","71.96","1.48M","1.98%"
"11/07/2022","73.58","73.71","74.23","71.00","1.52M","2.15%"
"11/04/2022","72.03","75.55","75.69","69.15","3.06M","-3.46%"
"11/03/2022","74.61","75.57","76.41","72.79","2.23M","-2.80%"
"11/02/2022","76.76","83.07","83.51","76.73","1.93M","-7.35%"
"11/01/2022","82.85","85.17","87.44","82.18","1.92M","-0.31%"
"10/31/2022","83.11","83.12","83.97","82.14","1.30M","-0.84%"
"10/28/2022","83.81","82.29","83.88","81.75","1.04M","0.78%"
"10/27/2022","83.16","83.22","85.18","82.56","1.70M","1.46%"
"10/26/2022","81.96","80.90","85.31","80.26","3.17M","-1.10%"
"10/25/2022","82.87","79.80","82.88","79.80","1.83M","4.90%"
"10/24/2022","79.00","79.88","79.88","75.98","1.40M","-0.25%"
"10/21/2022","79.20","78.10","79.31","76.37","2.44M","1.32%"
"10/20/2022","78.17","77.41","79.63","77.04","2.67M","1.41%"
"10/19/2022","77.08","75.31","78.52","74.74","2.79M","1.22%"
"10/18/2022","76.15","76.88","77.88","75.22","3.99M","2.85%"
"10/17/2022","74.04","76.33","76.59","73.54","6.11M","5.43%"
"10/14/2022","70.23","71.34","71.85","68.84","3.31M","0.69%"
"10/13/2022","69.75","65.92","70.97","65.00","3.34M","2.56%"
"10/12/2022","68.01","69.53","69.54","67.49","3.00M","-3.08%"
"10/11/2022","70.17","72.59","72.84","69.61","2.83M","-2.70%"
"10/10/2022","72.12","73.05","73.35","71.11","3.34M","-1.18%"
"10/07/2022","72.98","78.09","78.09","72.40","3.77M","-8.24%"
"10/06/2022","79.53","79.29","80.00","76.91","5.37M","-4.54%"
"10/05/2022","83.31","79.62","83.36","79.03","1.92M","1.73%"
"10/04/2022","81.89","80.48","82.35","80.38","2.42M","4.95%"
"10/03/2022","78.03","75.44","78.21","75.21","2.23M","3.76%"
"09/30/2022","75.20","77.97","79.19","75.16","2.52M","-3.34%"
"09/29/2022","77.80","79.66","79.77","76.43","2.89M","-5.18%"
"09/28/2022","82.05","80.89","82.33","80.17","1.47M","2.06%"
"09/27/2022","80.39","81.28","81.71","78.75","2.78M","1.27%"
"09/26/2022","79.38","81.03","83.24","79.06","2.07M","-2.04%"
"09/23/2022","81.03","82.48","82.48","79.47","2.69M","-2.70%"
"09/22/2022","83.28","85.83","86.90","83.26","1.80M","-3.77%"
"09/21/2022","86.54","89.54","90.62","86.49","1.45M","-2.36%"
"09/20/2022","88.63","90.71","91.28","88.17","1.63M","-3.16%"
"09/19/2022","91.52","89.70","91.82","89.12","1.54M","0.80%"
"09/16/2022","90.79","92.38","92.38","88.74","3.50M","-2.88%"
"09/15/2022","93.48","95.35","97.25","92.91","1.97M","-3.54%"
"09/14/2022","96.91","95.81","97.49","94.65","2.79M","0.58%"
"09/13/2022","96.35","95.12","98.06","94.69","1.99M","-3.30%"
"09/12/2022","99.64","98.33","100.37","97.06","3.10M","5.49%"
"09/09/2022","94.45","91.13","94.80","90.65","1.95M","5.83%"
"09/08/2022","89.25","87.68","89.29","86.97","1.27M","1.25%"
"09/07/2022","88.15","87.00","88.57","85.56","1.70M","1.35%"
"09/06/2022","86.98","87.57","88.42","86.48","2.02M","-0.40%"
"09/02/2022","87.33","89.87","90.00","86.81","2.40M","-1.23%"
"09/01/2022","88.42","88.70","89.36","86.03","2.57M","-1.79%"
"08/31/2022","90.03","93.29","94.77","89.96","2.79M","-2.83%"
"08/30/2022","92.65","94.56","95.00","91.62","3.74M","-1.00%"
"08/29/2022","93.59","92.72","95.58","92.61","2.90M","-0.88%"
"08/26/2022","94.42","97.90","98.74","93.30","4.44M","-2.78%"
"08/25/2022","97.12","98.00","103.66","95.06","10.01M","-12.00%"
"08/24/2022","110.36","108.95","111.88","108.66","3.41M","1.96%"
