"Date","Price","Open","High","Low","Vol.","Change %"
"09/02/2021","189.41","189.21","189.42","188.04","2.06M","0.56%"
"09/01/2021","188.35","191.77","191.78","188.17","4.54M","-1.34%"
"08/31/2021","190.91","192.10","192.70","189.11","4.23M","-0.27%"
"08/30/2021","191.43","191.39","192.29","190.71","2.36M","0.48%"
"08/27/2021","190.52","188.40","190.80","188.06","2.86M","1.36%"
"08/26/2021","187.97","187.66","188.59","186.57","3.64M","-0.06%"
"08/25/2021","188.09","188.37","189.12","187.33","3.16M","0.14%"
"08/24/2021","187.82","187.92","189.53","187.53","3.27M","-0.02%"
"08/23/2021","187.85","185.80","188.64","185.57","3.53M","1.56%"
"08/20/2021","184.97","185.26","186.16","183.32","3.86M","-0.04%"
"08/19/2021","185.04","182.74","185.97","181.96","3.87M","0.67%"
"08/18/2021","183.80","185.71","186.56","183.56","2.86M","-1.35%"
"08/17/2021","186.32","188.55","188.74","185.10","3.41M","-1.86%"
"08/16/2021","189.85","188.49","189.96","188.10","2.51M","0.61%"
"08/13/2021","188.70","187.54","188.78","187.00","1.92M","0.44%"
"08/12/2021","187.87","188.85","189.06","186.16","3.95M","-0.86%"
"08/11/2021","189.50","191.17","191.17","188.00","2.34M","-0.08%"
"08/10/2021","189.65","190.54","190.54","186.82","3.50M","-0.42%"
"08/09/2021","190.45","193.28","193.53","190.33","2.40M","-1.30%"
